GeneSymbol,GeneA,GeneB,A,B,AllA
FASLG,entrez gene/locuslink:4316,entrez gene/locuslink:356,biogrid:110459|entrez gene/locuslink:MMP7,biogrid:106852|entrez gene/locuslink:FASLG,entrez gene/locuslink:MMP-7(gene name synonym)|entrez gene/locuslink:MPSL1(gene name synonym)|entrez gene/locuslink:PUMP-1(gene name synonym)
FASLG,entrez gene/locuslink:355,entrez gene/locuslink:356,biogrid:106851|entrez gene/locuslink:FAS|entrez gene/locuslink:RP11-399O19.7,biogrid:106852|entrez gene/locuslink:FASLG,entrez gene/locuslink:ALPS1A(gene name synonym)|entrez gene/locuslink:APO-1(gene name synonym)|entrez gene/locuslink:APT1(gene name synonym)|entrez gene/locuslink:CD95(gene name synonym)|entrez gene/locuslink:FAS1(gene name synonym)|entrez gene/locuslink:FASTM(gene name synonym)|entrez gene/locuslink:TNFRSF6(gene name synonym)
FASLG,entrez gene/locuslink:2534,entrez gene/locuslink:356,biogrid:108810|entrez gene/locuslink:FYN|entrez gene/locuslink:RP1-66H14.1,biogrid:106852|entrez gene/locuslink:FASLG,entrez gene/locuslink:SLK(gene name synonym)|entrez gene/locuslink:SYN(gene name synonym)|entrez gene/locuslink:p59-FYN(gene name synonym)
FASLG,entrez gene/locuslink:5783,entrez gene/locuslink:356,biogrid:111747|entrez gene/locuslink:PTPN13,biogrid:106852|entrez gene/locuslink:FASLG,entrez gene/locuslink:FAP-1(gene name synonym)|entrez gene/locuslink:PNP1(gene name synonym)|entrez gene/locuslink:PTP-BAS(gene name synonym)|entrez gene/locuslink:PTP-BL(gene name synonym)|entrez gene/locuslink:PTP1E(gene name synonym)|entrez gene/locuslink:PTPL1(gene name synonym)|entrez gene/locuslink:PTPLE(gene name synonym)|entrez gene/locuslink:hPTP1E(gene name synonym)
FASLG,entrez gene/locuslink:8771,entrez gene/locuslink:356,biogrid:114301|entrez gene/locuslink:TNFRSF6B|entrez gene/locuslink:hCG_2044836,biogrid:106852|entrez gene/locuslink:FASLG,entrez gene/locuslink:DCR3(gene name synonym)|entrez gene/locuslink:DJ583P15.1.1(gene name synonym)|entrez gene/locuslink:M68(gene name synonym)|entrez gene/locuslink:M68E(gene name synonym)|entrez gene/locuslink:TR6(gene name synonym)
FASLG,entrez gene/locuslink:8771,entrez gene/locuslink:356,biogrid:114301|entrez gene/locuslink:TNFRSF6B|entrez gene/locuslink:hCG_2044836,biogrid:106852|entrez gene/locuslink:FASLG,entrez gene/locuslink:DCR3(gene name synonym)|entrez gene/locuslink:DJ583P15.1.1(gene name synonym)|entrez gene/locuslink:M68(gene name synonym)|entrez gene/locuslink:M68E(gene name synonym)|entrez gene/locuslink:TR6(gene name synonym)
FASLG,entrez gene/locuslink:7430,entrez gene/locuslink:356,biogrid:113271|entrez gene/locuslink:EZR,biogrid:106852|entrez gene/locuslink:FASLG,entrez gene/locuslink:CVIL(gene name synonym)|entrez gene/locuslink:CVL(gene name synonym)|entrez gene/locuslink:HEL-S-105(gene name synonym)|entrez gene/locuslink:VIL2(gene name synonym)
FASLG,entrez gene/locuslink:356,entrez gene/locuslink:2534,biogrid:106852|entrez gene/locuslink:FASLG,biogrid:108810|entrez gene/locuslink:FYN|entrez gene/locuslink:RP1-66H14.1,entrez gene/locuslink:ALPS1B(gene name synonym)|entrez gene/locuslink:APT1LG1(gene name synonym)|entrez gene/locuslink:APTL(gene name synonym)|entrez gene/locuslink:CD178(gene name synonym)|entrez gene/locuslink:CD95-L(gene name synonym)|entrez gene/locuslink:CD95L(gene name synonym)|entrez gene/locuslink:FASL(gene name synonym)|entrez gene/locuslink:TNFSF6(gene name synonym)
FASLG,entrez gene/locuslink:356,entrez gene/locuslink:2885,biogrid:106852|entrez gene/locuslink:FASLG,biogrid:109142|entrez gene/locuslink:GRB2,entrez gene/locuslink:ALPS1B(gene name synonym)|entrez gene/locuslink:APT1LG1(gene name synonym)|entrez gene/locuslink:APTL(gene name synonym)|entrez gene/locuslink:CD178(gene name synonym)|entrez gene/locuslink:CD95-L(gene name synonym)|entrez gene/locuslink:CD95L(gene name synonym)|entrez gene/locuslink:FASL(gene name synonym)|entrez gene/locuslink:TNFSF6(gene name synonym)
FASLG,entrez gene/locuslink:356,entrez gene/locuslink:3932,biogrid:106852|entrez gene/locuslink:FASLG,biogrid:110124|entrez gene/locuslink:LCK|entrez gene/locuslink:RP4-675E8.4,entrez gene/locuslink:ALPS1B(gene name synonym)|entrez gene/locuslink:APT1LG1(gene name synonym)|entrez gene/locuslink:APTL(gene name synonym)|entrez gene/locuslink:CD178(gene name synonym)|entrez gene/locuslink:CD95-L(gene name synonym)|entrez gene/locuslink:CD95L(gene name synonym)|entrez gene/locuslink:FASL(gene name synonym)|entrez gene/locuslink:TNFSF6(gene name synonym)
FASLG,entrez gene/locuslink:10750,entrez gene/locuslink:356,biogrid:115973|entrez gene/locuslink:GRAP,biogrid:106852|entrez gene/locuslink:FASLG,-
FASLG,entrez gene/locuslink:9402,entrez gene/locuslink:356,biogrid:114799|entrez gene/locuslink:GRAP2|entrez gene/locuslink:RP3-370M22.1,biogrid:106852|entrez gene/locuslink:FASLG,entrez gene/locuslink:GADS(gene name synonym)|entrez gene/locuslink:GRAP-2(gene name synonym)|entrez gene/locuslink:GRB2L(gene name synonym)|entrez gene/locuslink:GRBLG(gene name synonym)|entrez gene/locuslink:GRID(gene name synonym)|entrez gene/locuslink:GRPL(gene name synonym)|entrez gene/locuslink:GrbX(gene name synonym)|entrez gene/locuslink:Grf40(gene name synonym)|entrez gene/locuslink:Mona(gene name synonym)|entrez gene/locuslink:P38(gene name synonym)
FASLG,entrez gene/locuslink:4690,entrez gene/locuslink:356,biogrid:110770|entrez gene/locuslink:NCK1,biogrid:106852|entrez gene/locuslink:FASLG,entrez gene/locuslink:NCK(gene name synonym)|entrez gene/locuslink:NCKalpha(gene name synonym)|entrez gene/locuslink:nck-1(gene name synonym)
FASLG,entrez gene/locuslink:355,entrez gene/locuslink:356,biogrid:106851|entrez gene/locuslink:FAS|entrez gene/locuslink:RP11-399O19.7,biogrid:106852|entrez gene/locuslink:FASLG,entrez gene/locuslink:ALPS1A(gene name synonym)|entrez gene/locuslink:APO-1(gene name synonym)|entrez gene/locuslink:APT1(gene name synonym)|entrez gene/locuslink:CD95(gene name synonym)|entrez gene/locuslink:FAS1(gene name synonym)|entrez gene/locuslink:FASTM(gene name synonym)|entrez gene/locuslink:TNFRSF6(gene name synonym)
FASLG,entrez gene/locuslink:356,entrez gene/locuslink:4067,biogrid:106852|entrez gene/locuslink:FASLG,biogrid:110245|entrez gene/locuslink:LYN,entrez gene/locuslink:ALPS1B(gene name synonym)|entrez gene/locuslink:APT1LG1(gene name synonym)|entrez gene/locuslink:APTL(gene name synonym)|entrez gene/locuslink:CD178(gene name synonym)|entrez gene/locuslink:CD95-L(gene name synonym)|entrez gene/locuslink:CD95L(gene name synonym)|entrez gene/locuslink:FASL(gene name synonym)|entrez gene/locuslink:TNFSF6(gene name synonym)
FASLG,entrez gene/locuslink:356,entrez gene/locuslink:5483,biogrid:106852|entrez gene/locuslink:FASLG,biogrid:111478|entrez gene/locuslink:PPIAP11,entrez gene/locuslink:ALPS1B(gene name synonym)|entrez gene/locuslink:APT1LG1(gene name synonym)|entrez gene/locuslink:APTL(gene name synonym)|entrez gene/locuslink:CD178(gene name synonym)|entrez gene/locuslink:CD95-L(gene name synonym)|entrez gene/locuslink:CD95L(gene name synonym)|entrez gene/locuslink:FASL(gene name synonym)|entrez gene/locuslink:TNFSF6(gene name synonym)
FASLG,entrez gene/locuslink:356,entrez gene/locuslink:26578,biogrid:106852|entrez gene/locuslink:FASLG,biogrid:117747|entrez gene/locuslink:OSTF1,entrez gene/locuslink:ALPS1B(gene name synonym)|entrez gene/locuslink:APT1LG1(gene name synonym)|entrez gene/locuslink:APTL(gene name synonym)|entrez gene/locuslink:CD178(gene name synonym)|entrez gene/locuslink:CD95-L(gene name synonym)|entrez gene/locuslink:CD95L(gene name synonym)|entrez gene/locuslink:FASL(gene name synonym)|entrez gene/locuslink:TNFSF6(gene name synonym)
FASLG,entrez gene/locuslink:356,entrez gene/locuslink:257364,biogrid:106852|entrez gene/locuslink:FASLG,biogrid:129214|entrez gene/locuslink:SNX33,entrez gene/locuslink:ALPS1B(gene name synonym)|entrez gene/locuslink:APT1LG1(gene name synonym)|entrez gene/locuslink:APTL(gene name synonym)|entrez gene/locuslink:CD178(gene name synonym)|entrez gene/locuslink:CD95-L(gene name synonym)|entrez gene/locuslink:CD95L(gene name synonym)|entrez gene/locuslink:FASL(gene name synonym)|entrez gene/locuslink:TNFSF6(gene name synonym)
FASLG,entrez gene/locuslink:356,entrez gene/locuslink:3055,biogrid:106852|entrez gene/locuslink:FASLG,biogrid:109305|entrez gene/locuslink:HCK|entrez gene/locuslink:RP5-836N17.3,entrez gene/locuslink:ALPS1B(gene name synonym)|entrez gene/locuslink:APT1LG1(gene name synonym)|entrez gene/locuslink:APTL(gene name synonym)|entrez gene/locuslink:CD178(gene name synonym)|entrez gene/locuslink:CD95-L(gene name synonym)|entrez gene/locuslink:CD95L(gene name synonym)|entrez gene/locuslink:FASL(gene name synonym)|entrez gene/locuslink:TNFSF6(gene name synonym)
FASLG,entrez gene/locuslink:356,entrez gene/locuslink:4690,biogrid:106852|entrez gene/locuslink:FASLG,biogrid:110770|entrez gene/locuslink:NCK1,entrez gene/locuslink:ALPS1B(gene name synonym)|entrez gene/locuslink:APT1LG1(gene name synonym)|entrez gene/locuslink:APTL(gene name synonym)|entrez gene/locuslink:CD178(gene name synonym)|entrez gene/locuslink:CD95-L(gene name synonym)|entrez gene/locuslink:CD95L(gene name synonym)|entrez gene/locuslink:FASL(gene name synonym)|entrez gene/locuslink:TNFSF6(gene name synonym)
FASLG,entrez gene/locuslink:356,entrez gene/locuslink:7525,biogrid:106852|entrez gene/locuslink:FASLG,biogrid:113357|entrez gene/locuslink:YES1,entrez gene/locuslink:ALPS1B(gene name synonym)|entrez gene/locuslink:APT1LG1(gene name synonym)|entrez gene/locuslink:APTL(gene name synonym)|entrez gene/locuslink:CD178(gene name synonym)|entrez gene/locuslink:CD95-L(gene name synonym)|entrez gene/locuslink:CD95L(gene name synonym)|entrez gene/locuslink:FASL(gene name synonym)|entrez gene/locuslink:TNFSF6(gene name synonym)
FASLG,entrez gene/locuslink:356,entrez gene/locuslink:6714,biogrid:106852|entrez gene/locuslink:FASLG,biogrid:112592|entrez gene/locuslink:SRC|entrez gene/locuslink:RP5-823N20.1,entrez gene/locuslink:ALPS1B(gene name synonym)|entrez gene/locuslink:APT1LG1(gene name synonym)|entrez gene/locuslink:APTL(gene name synonym)|entrez gene/locuslink:CD178(gene name synonym)|entrez gene/locuslink:CD95-L(gene name synonym)|entrez gene/locuslink:CD95L(gene name synonym)|entrez gene/locuslink:FASL(gene name synonym)|entrez gene/locuslink:TNFSF6(gene name synonym)
FASLG,entrez gene/locuslink:356,entrez gene/locuslink:51429,biogrid:106852|entrez gene/locuslink:FASLG,biogrid:119535|entrez gene/locuslink:SNX9|entrez gene/locuslink:RP11-266C7.10-001,entrez gene/locuslink:ALPS1B(gene name synonym)|entrez gene/locuslink:APT1LG1(gene name synonym)|entrez gene/locuslink:APTL(gene name synonym)|entrez gene/locuslink:CD178(gene name synonym)|entrez gene/locuslink:CD95-L(gene name synonym)|entrez gene/locuslink:CD95L(gene name synonym)|entrez gene/locuslink:FASL(gene name synonym)|entrez gene/locuslink:TNFSF6(gene name synonym)
FASLG,entrez gene/locuslink:356,entrez gene/locuslink:57522,biogrid:106852|entrez gene/locuslink:FASLG,biogrid:121583|entrez gene/locuslink:SRGAP1,entrez gene/locuslink:ALPS1B(gene name synonym)|entrez gene/locuslink:APT1LG1(gene name synonym)|entrez gene/locuslink:APTL(gene name synonym)|entrez gene/locuslink:CD178(gene name synonym)|entrez gene/locuslink:CD95-L(gene name synonym)|entrez gene/locuslink:CD95L(gene name synonym)|entrez gene/locuslink:FASL(gene name synonym)|entrez gene/locuslink:TNFSF6(gene name synonym)
FASLG,entrez gene/locuslink:356,entrez gene/locuslink:285590,biogrid:106852|entrez gene/locuslink:FASLG,biogrid:130149|entrez gene/locuslink:SH3PXD2B,entrez gene/locuslink:ALPS1B(gene name synonym)|entrez gene/locuslink:APT1LG1(gene name synonym)|entrez gene/locuslink:APTL(gene name synonym)|entrez gene/locuslink:CD178(gene name synonym)|entrez gene/locuslink:CD95-L(gene name synonym)|entrez gene/locuslink:CD95L(gene name synonym)|entrez gene/locuslink:FASL(gene name synonym)|entrez gene/locuslink:TNFSF6(gene name synonym)
FASLG,entrez gene/locuslink:356,entrez gene/locuslink:695,biogrid:106852|entrez gene/locuslink:FASLG,biogrid:107160|entrez gene/locuslink:BTK|entrez gene/locuslink:RP1-164F3.2,entrez gene/locuslink:ALPS1B(gene name synonym)|entrez gene/locuslink:APT1LG1(gene name synonym)|entrez gene/locuslink:APTL(gene name synonym)|entrez gene/locuslink:CD178(gene name synonym)|entrez gene/locuslink:CD95-L(gene name synonym)|entrez gene/locuslink:CD95L(gene name synonym)|entrez gene/locuslink:FASL(gene name synonym)|entrez gene/locuslink:TNFSF6(gene name synonym)
FASLG,entrez gene/locuslink:356,entrez gene/locuslink:79574,biogrid:106852|entrez gene/locuslink:FASLG,biogrid:122721|entrez gene/locuslink:EPS8L3,entrez gene/locuslink:ALPS1B(gene name synonym)|entrez gene/locuslink:APT1LG1(gene name synonym)|entrez gene/locuslink:APTL(gene name synonym)|entrez gene/locuslink:CD178(gene name synonym)|entrez gene/locuslink:CD95-L(gene name synonym)|entrez gene/locuslink:CD95L(gene name synonym)|entrez gene/locuslink:FASL(gene name synonym)|entrez gene/locuslink:TNFSF6(gene name synonym)
FASLG,entrez gene/locuslink:356,entrez gene/locuslink:64333,biogrid:106852|entrez gene/locuslink:FASLG,biogrid:122140|entrez gene/locuslink:ARHGAP9,entrez gene/locuslink:ALPS1B(gene name synonym)|entrez gene/locuslink:APT1LG1(gene name synonym)|entrez gene/locuslink:APTL(gene name synonym)|entrez gene/locuslink:CD178(gene name synonym)|entrez gene/locuslink:CD95-L(gene name synonym)|entrez gene/locuslink:CD95L(gene name synonym)|entrez gene/locuslink:FASL(gene name synonym)|entrez gene/locuslink:TNFSF6(gene name synonym)
FASLG,entrez gene/locuslink:356,entrez gene/locuslink:51168,biogrid:106852|entrez gene/locuslink:FASLG,biogrid:119348|entrez gene/locuslink:MYO15A,entrez gene/locuslink:ALPS1B(gene name synonym)|entrez gene/locuslink:APT1LG1(gene name synonym)|entrez gene/locuslink:APTL(gene name synonym)|entrez gene/locuslink:CD178(gene name synonym)|entrez gene/locuslink:CD95-L(gene name synonym)|entrez gene/locuslink:CD95L(gene name synonym)|entrez gene/locuslink:FASL(gene name synonym)|entrez gene/locuslink:TNFSF6(gene name synonym)
FASLG,entrez gene/locuslink:356,entrez gene/locuslink:8440,biogrid:106852|entrez gene/locuslink:FASLG,biogrid:114020|entrez gene/locuslink:NCK2,entrez gene/locuslink:ALPS1B(gene name synonym)|entrez gene/locuslink:APT1LG1(gene name synonym)|entrez gene/locuslink:APTL(gene name synonym)|entrez gene/locuslink:CD178(gene name synonym)|entrez gene/locuslink:CD95-L(gene name synonym)|entrez gene/locuslink:CD95L(gene name synonym)|entrez gene/locuslink:FASL(gene name synonym)|entrez gene/locuslink:TNFSF6(gene name synonym)
FASLG,entrez gene/locuslink:356,entrez gene/locuslink:2533,biogrid:106852|entrez gene/locuslink:FASLG,biogrid:108809|entrez gene/locuslink:FYB,entrez gene/locuslink:ALPS1B(gene name synonym)|entrez gene/locuslink:APT1LG1(gene name synonym)|entrez gene/locuslink:APTL(gene name synonym)|entrez gene/locuslink:CD178(gene name synonym)|entrez gene/locuslink:CD95-L(gene name synonym)|entrez gene/locuslink:CD95L(gene name synonym)|entrez gene/locuslink:FASL(gene name synonym)|entrez gene/locuslink:TNFSF6(gene name synonym)
FASLG,entrez gene/locuslink:356,entrez gene/locuslink:7006,biogrid:106852|entrez gene/locuslink:FASLG,biogrid:112865|entrez gene/locuslink:TEC,entrez gene/locuslink:ALPS1B(gene name synonym)|entrez gene/locuslink:APT1LG1(gene name synonym)|entrez gene/locuslink:APTL(gene name synonym)|entrez gene/locuslink:CD178(gene name synonym)|entrez gene/locuslink:CD95-L(gene name synonym)|entrez gene/locuslink:CD95L(gene name synonym)|entrez gene/locuslink:FASL(gene name synonym)|entrez gene/locuslink:TNFSF6(gene name synonym)
FASLG,entrez gene/locuslink:356,entrez gene/locuslink:6708,biogrid:106852|entrez gene/locuslink:FASLG,biogrid:112586|entrez gene/locuslink:SPTA1,entrez gene/locuslink:ALPS1B(gene name synonym)|entrez gene/locuslink:APT1LG1(gene name synonym)|entrez gene/locuslink:APTL(gene name synonym)|entrez gene/locuslink:CD178(gene name synonym)|entrez gene/locuslink:CD95-L(gene name synonym)|entrez gene/locuslink:CD95L(gene name synonym)|entrez gene/locuslink:FASL(gene name synonym)|entrez gene/locuslink:TNFSF6(gene name synonym)
FASLG,entrez gene/locuslink:356,entrez gene/locuslink:64092,biogrid:106852|entrez gene/locuslink:FASLG,biogrid:122054|entrez gene/locuslink:SAMSN1,entrez gene/locuslink:ALPS1B(gene name synonym)|entrez gene/locuslink:APT1LG1(gene name synonym)|entrez gene/locuslink:APTL(gene name synonym)|entrez gene/locuslink:CD178(gene name synonym)|entrez gene/locuslink:CD95-L(gene name synonym)|entrez gene/locuslink:CD95L(gene name synonym)|entrez gene/locuslink:FASL(gene name synonym)|entrez gene/locuslink:TNFSF6(gene name synonym)
FASLG,entrez gene/locuslink:356,entrez gene/locuslink:153769,biogrid:106852|entrez gene/locuslink:FASLG,biogrid:127517|entrez gene/locuslink:SH3RF2,entrez gene/locuslink:ALPS1B(gene name synonym)|entrez gene/locuslink:APT1LG1(gene name synonym)|entrez gene/locuslink:APTL(gene name synonym)|entrez gene/locuslink:CD178(gene name synonym)|entrez gene/locuslink:CD95-L(gene name synonym)|entrez gene/locuslink:CD95L(gene name synonym)|entrez gene/locuslink:FASL(gene name synonym)|entrez gene/locuslink:TNFSF6(gene name synonym)
FASLG,entrez gene/locuslink:356,entrez gene/locuslink:1740,biogrid:106852|entrez gene/locuslink:FASLG,biogrid:108084|entrez gene/locuslink:DLG2,entrez gene/locuslink:ALPS1B(gene name synonym)|entrez gene/locuslink:APT1LG1(gene name synonym)|entrez gene/locuslink:APTL(gene name synonym)|entrez gene/locuslink:CD178(gene name synonym)|entrez gene/locuslink:CD95-L(gene name synonym)|entrez gene/locuslink:CD95L(gene name synonym)|entrez gene/locuslink:FASL(gene name synonym)|entrez gene/locuslink:TNFSF6(gene name synonym)
FASLG,entrez gene/locuslink:356,entrez gene/locuslink:10174,biogrid:106852|entrez gene/locuslink:FASLG,biogrid:115475|entrez gene/locuslink:SORBS3,entrez gene/locuslink:ALPS1B(gene name synonym)|entrez gene/locuslink:APT1LG1(gene name synonym)|entrez gene/locuslink:APTL(gene name synonym)|entrez gene/locuslink:CD178(gene name synonym)|entrez gene/locuslink:CD95-L(gene name synonym)|entrez gene/locuslink:CD95L(gene name synonym)|entrez gene/locuslink:FASL(gene name synonym)|entrez gene/locuslink:TNFSF6(gene name synonym)
FASLG,entrez gene/locuslink:356,entrez gene/locuslink:8935,biogrid:106852|entrez gene/locuslink:FASLG,biogrid:114448|entrez gene/locuslink:SKAP2,entrez gene/locuslink:ALPS1B(gene name synonym)|entrez gene/locuslink:APT1LG1(gene name synonym)|entrez gene/locuslink:APTL(gene name synonym)|entrez gene/locuslink:CD178(gene name synonym)|entrez gene/locuslink:CD95-L(gene name synonym)|entrez gene/locuslink:CD95L(gene name synonym)|entrez gene/locuslink:FASL(gene name synonym)|entrez gene/locuslink:TNFSF6(gene name synonym)
FASLG,entrez gene/locuslink:356,entrez gene/locuslink:1398,biogrid:106852|entrez gene/locuslink:FASLG,biogrid:107788|entrez gene/locuslink:CRK,entrez gene/locuslink:ALPS1B(gene name synonym)|entrez gene/locuslink:APT1LG1(gene name synonym)|entrez gene/locuslink:APTL(gene name synonym)|entrez gene/locuslink:CD178(gene name synonym)|entrez gene/locuslink:CD95-L(gene name synonym)|entrez gene/locuslink:CD95L(gene name synonym)|entrez gene/locuslink:FASL(gene name synonym)|entrez gene/locuslink:TNFSF6(gene name synonym)
FASLG,entrez gene/locuslink:356,entrez gene/locuslink:51517,biogrid:106852|entrez gene/locuslink:FASLG,biogrid:119583|entrez gene/locuslink:NCKIPSD,entrez gene/locuslink:ALPS1B(gene name synonym)|entrez gene/locuslink:APT1LG1(gene name synonym)|entrez gene/locuslink:APTL(gene name synonym)|entrez gene/locuslink:CD178(gene name synonym)|entrez gene/locuslink:CD95-L(gene name synonym)|entrez gene/locuslink:CD95L(gene name synonym)|entrez gene/locuslink:FASL(gene name synonym)|entrez gene/locuslink:TNFSF6(gene name synonym)
